time,thermostat_room_temp,room_temp,thermostat_outside_temp,supply_discharge_temp,ahu_supply_temp,setpoint,setpoint_max,setpoint_min,clg_sp_current,htg_sp_current,clg_sp_offset,htg_sp_offset,occupied_clg_sp,occupied_htg_sp,unoccupied_clg_sp,unoccupied_htg_sp,htg_valve_position,htg_valve_command,airflow_desired,airflow_current,airflow_max,airflow_min,damper_position,damper_command,htg_signal,clg_signal,htg_clg_mode,occupied_status
2021-04-27T05:28:00.0,74,74.1,35,96.3,55,75,85,65,77,74,3,0,77,74,85,55,62.10526276,57.65732574,745.9439697,754,1000,400,82.94736481,83.02210999,57.65732574,0,TRUE,TRUE
2021-04-27T05:29:00.0,74,74.1,35,96.3,54.9,75,85,65,77,74,3,0,77,74,85,55,62.10526276,57.65732574,745.9439697,754,1000,400,82.94736481,83.02210999,57.65732574,0,TRUE,TRUE
2021-04-27T05:30:00.0,74,74.3,35,96.1,54.8,73,85,65,75,72,3,0,75,72,85,55,61.26315689,33.62399292,601.7439575,751,1000,400,82.94736481,82.93083191,33.5906601,0,TRUE,TRUE
2021-04-27T05:31:00.0,74,74.2,35,90.9,54.8,73,85,65,75,72,3,0,75,72,85,55,32.63158035,31.62400055,589.7440186,726,1000,400,80.42105103,80.22850037,31.59066772,0,TRUE,TRUE
2021-04-27T05:32:00.0,74,74.3,35,86.4,54.8,73,85,65,75,72,3,0,75,72,85,55,32.63158035,29.62400055,577.7439575,681,1000,400,77.89473724,77.9877243,29.59066772,0,TRUE,TRUE
2021-04-27T05:33:00.0,74,74.3,35,85.5,55.1,73,85,65,75,72,3,0,75,72,85,55,32.31578827,27.62400055,565.7439575,625,1000,400,76.63157654,76.45612335,27.62400055,0,TRUE,TRUE
2021-04-27T05:34:00.0,74,74.2,35,83.8,54.9,73,85,65,75,72,3,0,75,72,85,55,27.47368431,25.62400818,553.7440186,593,1000,400,76,75.69433594,25.59066772,0,TRUE,TRUE
2021-04-27T05:35:00.0,74,74.2,35,82.8,55,73,85,65,75,72,3,0,75,72,85,55,27.47368431,23.62400818,541.7440186,580,1000,400,76,75.5748291,23.59067535,0,TRUE,TRUE
2021-04-27T05:36:00.0,74,74,35,82.3,55.1,73,85,65,75,72,3,0,75,72,85,55,22.31579018,21.62400818,529.7440186,571,1000,400,75.36842346,74.85354614,21.59067535,0,TRUE,TRUE
2021-04-27T05:37:00.0,73.5,73.9,35,81.1,55.1,73,85,65,75,72,3,0,75,72,85,55,22.31579018,25.76568604,554.5941162,552,1000,400,74.73683929,74.80741882,25.74068451,0,TRUE,TRUE
2021-04-27T05:38:00.0,73.5,73.9,35,80.7,54.9,73,85,65,75,72,3,0,75,72,85,55,22.31579018,24.19903564,545.1942139,546,1000,400,74.73683929,74.80741882,24.17403412,0,TRUE,TRUE
2021-04-27T05:39:00.0,73.5,73.8,35,80.6,55.1,73,85,65,75,72,3,0,75,72,85,55,22.31579018,22.69905853,536.1943359,546,1000,400,74.73683929,74.80741882,22.67405701,0,TRUE,TRUE
2021-04-27T05:40:00.0,73.5,73.8,35,80.5,54.9,73,85,65,75,72,3,0,75,72,85,55,22.31579018,21.19908142,527.194458,543,1000,400,74.73683929,74.80741882,21.1740799,0,TRUE,TRUE
2021-04-27T05:41:00.0,73.5,73.6,35,80.1,54.9,73,85,65,75,72,3,0,75,72,85,55,22.31579018,19.69910431,518.1945801,543,1000,400,74.73683929,74.80741882,19.67410278,0,TRUE,TRUE
2021-04-27T05:42:00.0,73.5,73.5,35,79.2,54.8,73,85,65,75,72,3,0,75,72,85,55,22.31579018,18.1991272,509.1947632,539,1000,400,74.73683929,74.80741882,18.1991272,0,TRUE,TRUE
2021-04-27T05:43:00.0,73,73.4,35,78.3,55,73,85,65,75,72,3,0,75,72,85,55,21.68420982,22.83248138,536.994873,549,1000,400,74.73683929,74.35044861,22.83248138,0,TRUE,TRUE
2021-04-27T05:44:00.0,73,73.4,35,77.3,55.3,73,85,65,75,72,3,0,75,72,85,55,21.2631588,21.78250122,530.6950073,546,1000,400,74.73683929,74.24346924,21.78250122,0,TRUE,TRUE
2021-04-27T05:45:00.0,73,73.3,35,76.6,55.3,73,85,65,75,72,3,0,75,72,85,55,21.2631588,20.78251648,524.6950684,546,1000,400,74.73683929,74.24346924,20.78251648,0,TRUE,TRUE
2021-04-27T05:46:00.0,73,73.2,35,76.7,55.1,73,85,65,75,72,3,0,75,72,85,55,21.2631588,19.78253174,518.6951904,546,1000,400,74.73683929,74.24346924,19.78253174,0,TRUE,TRUE
2021-04-27T05:47:00.0,73,73.1,35,77.7,54.9,73,85,65,75,72,3,0,75,72,85,55,21.2631588,18.782547,512.6952515,539,1000,400,74.73683929,74.24346924,18.782547,0,TRUE,TRUE
2021-04-27T05:48:00.0,73,73.1,35,79,54.7,73,85,65,75,72,3,0,75,72,85,55,21.2631588,17.78256226,506.6953735,539,1000,400,74.73683929,74.24346924,17.78256226,0,TRUE,TRUE
2021-04-27T05:49:00.0,73,73,35,79.6,54.5,73,85,65,75,72,3,0,75,72,85,55,21.2631588,16.78257751,500.6954651,530,1000,400,74.10526276,74.19693756,16.78257751,0,TRUE,TRUE
2021-04-27T05:50:00.0,73,73,35,79.8,55.1,73,85,65,75,72,3,0,75,72,85,55,19.47368431,15.79925537,494.7955322,536,1000,400,74.10526276,73.9352417,15.79925537,0,TRUE,TRUE
2021-04-27T05:51:00.0,72.5,72.9,35,79.3,55.1,73,85,65,75,72,3,0,75,72,85,55,19.47368431,21.0242691,526.1455688,530,1000,400,73.47368622,73.48819733,21.0242691,0,TRUE,TRUE
2021-04-27T05:52:00.0,72.5,72.9,35,79.1,55.4,73,85,65,75,72,3,0,75,72,85,55,19.15789413,20.39094543,522.3456421,511,1000,400,73.47368622,73.44230652,20.39094543,0,TRUE,TRUE
2021-04-27T05:53:00.0,72.5,72.8,35,79.2,55.1,73,85,65,75,72,3,0,75,72,85,55,18.94736862,19.87428284,519.2456665,508,1000,400,73.47368622,73.44230652,19.87428284,0,TRUE,TRUE
2021-04-27T05:54:00.0,72.5,72.8,35,79.1,54.9,73,85,65,75,72,3,0,75,72,85,55,18.94736862,19.37429047,516.2457275,501,1000,400,73.47368622,73.44230652,19.37429047,0,TRUE,TRUE
2021-04-27T05:55:00.0,72.5,72.8,35,79,54.9,73,85,65,75,72,3,0,75,72,85,55,18.94736862,18.8742981,513.2457886,501,1000,400,73.47368622,73.44230652,18.8742981,0,TRUE,TRUE
2021-04-27T05:56:00.0,72.5,72.7,35,78.5,54.8,73,85,65,75,72,3,0,75,72,85,55,18.94736862,18.37430573,510.2458191,505,1000,400,73.47368622,73.44230652,18.37430573,0,TRUE,TRUE
2021-04-27T05:57:00.0,72.5,72.7,35,77.5,54.9,73,85,65,75,72,3,0,75,72,85,55,18.94736862,17.87431335,507.2458801,508,1000,400,73.47368622,73.44230652,17.87431335,0,TRUE,TRUE
2021-04-27T05:58:00.0,72.5,72.7,35,76.5,54.9,73,85,65,75,72,3,0,75,72,85,55,18.94736862,17.37432098,504.2459106,505,1000,400,73.47368622,73.44230652,17.37432098,0,TRUE,TRUE
2021-04-27T05:59:00.0,72.5,72.7,35,75.8,55,73,85,65,75,72,3,0,75,72,85,55,18.94736862,16.87432861,501.2459717,501,1000,400,73.47368622,73.44230652,16.87432861,0,TRUE,TRUE
2021-04-27T06:00:00.0,72.5,72.7,35,75.7,55.1,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,18.52631569,0,400,505,1000,400,73.47368622,73.40219879,0,0,FALSE,TRUE
2021-04-27T06:01:00.0,72.5,72.7,35,74.3,55.1,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,470,1000,400,71.57894897,71.33877563,0,0,FALSE,TRUE
2021-04-27T06:02:00.0,72.5,72.6,35,69.9,55.1,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,429,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:03:00.0,72.5,72.5,35,66.1,54.9,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:04:00.0,72.5,72.5,35,63.3,54.9,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:05:00.0,72.5,72.5,35,61.6,54.9,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:06:00.0,72,72.4,35,60.4,55,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:07:00.0,72,72.2,35,59.5,54.9,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:08:00.0,72,72.1,35,59,54.8,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:09:00.0,72,72.1,35,58.6,54.7,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:10:00.0,72,72,35,58.3,54.9,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:11:00.0,71.5,71.9,35,58.1,55,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:12:00.0,71.5,71.8,35,58.1,55.2,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:13:00.0,71.5,71.7,35,57.9,55.1,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:14:00.0,71.5,71.7,35,57.9,55.2,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:15:00.0,71.5,71.6,35,57.8,55.3,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:16:00.0,71.5,71.5,35,57.7,55.1,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:17:00.0,71.5,71.5,35,57.6,54.8,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:18:00.0,71,71.4,35,57.5,54.8,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:19:00.0,71,71.4,35,57.5,55,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:20:00.0,71,71.3,35,57.5,55.2,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:21:00.0,71,71.3,35,57.6,55.5,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:22:00.0,71,71.2,35,57.5,55.2,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:23:00.0,71,71.2,35,57.4,54.8,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:24:00.0,71,71.1,35,57.4,54.8,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:25:00.0,71,71.1,35,57.3,54.7,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:26:00.0,71,71,35,57.2,54.9,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:27:00.0,71,71,35,57.2,54.9,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:28:00.0,70.5,70.9,35,57.2,55.1,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:29:00.0,70.5,70.9,35,57.3,55.1,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:30:00.0,70.5,70.9,35,57.3,55.2,71,85,65,73.5,70.5,3,0,73,70,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:31:00.0,70.5,70.9,35,57.2,54.9,71,85,65,73,70,3,0,73,70,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:32:00.0,70.5,70.8,35,57.2,54.9,71,85,65,73,70,3,0,73,70,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:33:00.0,70.5,70.8,35,57.2,55.1,71,85,65,73,70,3,0,73,70,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:34:00.0,70.5,70.8,35,57.2,55,71,85,65,73,70,3,0,73,70,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:35:00.0,70.5,70.8,35,57.2,54.8,71,85,65,73,70,3,0,73,70,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:36:00.0,70.5,70.8,35,57.1,54.9,71,85,65,73,70,3,0,73,70,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:37:00.0,70.5,70.7,35,57.1,54.9,71,85,65,73,70,3,0,73,70,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:38:00.0,70.5,70.7,35,57.1,54.9,71,85,65,73,70,3,0,73,70,85,55,0,0,400,397,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:39:00.0,70.5,70.7,35,57,54.8,71,85,65,73,70,3,0,73,70,85,55,0,0,400,397,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:40:00.0,70.5,70.7,35,57,54.9,71,85,65,73,70,3,0,73,70,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:41:00.0,70.5,70.6,36,57.1,55.1,71,85,65,73,70,3,0,73,70,85,55,0,0,400,394,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:42:00.0,70.5,70.6,36,57.1,55.1,71,85,65,73,70,3,0,73,70,85,55,0,0,400,397,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:43:00.0,70.5,70.6,36,57.1,55.1,71,85,65,73,70,3,0,73,70,85,55,0,0,400,397,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:44:00.0,70.5,70.6,36,57.2,55,71,85,65,73,70,3,0,73,70,85,55,0,0,400,397,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:45:00.0,70.5,70.6,36,57.2,55.1,71,85,65,73,70,3,0,73,70,85,55,0,0,400,394,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:46:00.0,70.5,70.5,36,57.2,55.2,71,85,65,73,70,3,0,73,70,85,55,0,0,400,397,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:47:00.0,70.5,70.5,36,57.2,55.3,71,85,65,73,70,3,0,73,70,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:48:00.0,70.5,70.5,36,57.2,55.1,71,85,65,73,70,3,0,73,70,85,55,0,0,400,397,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:49:00.0,70.5,70.5,36,57.3,55.1,71,85,65,73,70,3,0,73,70,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:50:00.0,70.5,70.5,36,57.3,54.9,71,85,65,73,70,3,0,73,70,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:51:00.0,70,70.4,36,57.2,54.9,71,85,65,73,70,3,0,73,70,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:52:00.0,70,70.4,36,57.2,54.9,71,85,65,73,70,3,0,73,70,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:53:00.0,70,70.3,36,57.1,54.8,71,85,65,73,70,3,0,73,70,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:54:00.0,70,70.3,36,57.1,54.8,71,85,65,73,70,3,0,73,70,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:55:00.0,70,70.3,36,57,55,71,85,65,73,70,3,0,73,70,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:56:00.0,70,70.3,36,57,54.8,71,85,65,73,70,3,0,73,70,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:57:00.0,70,70.3,36,57,55,71,85,65,73,70,3,0,73,70,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:58:00.0,70,70.2,37,57.1,55.1,71,85,65,73,70,3,0,73,70,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T06:59:00.0,70,70.3,37,57.2,55.3,71,85,65,73,70,3,0,73,70,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:00:00.0,70,70.3,37,57.2,55.1,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:01:00.0,70,70.1,37,57.1,54.7,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:02:00.0,70,70.1,37,57,54.7,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:03:00.0,70,70.2,37,57,54.9,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:04:00.0,70,70.1,37,56.8,54.9,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:05:00.0,70,70.1,37,57,54.9,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:06:00.0,70,70.1,37,57,55.1,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:07:00.0,70,70.1,37,57,54.9,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:08:00.0,70,70,37,57,55.1,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,413,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:09:00.0,70,70.1,37,57.1,54.9,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:10:00.0,70,70.1,37,57.1,55.2,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:11:00.0,70,70.1,37,57.1,55.1,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:12:00.0,70,70.1,37,57.1,55.1,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:13:00.0,70,70.1,37,57.1,55,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:14:00.0,70,70.1,37,57.1,55.1,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:15:00.0,70,70.1,37,57.1,55.2,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:16:00.0,70,70,37,57.1,55,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:17:00.0,70,70,37,57,54.8,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,413,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:18:00.0,70,70,37,57,54.9,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:19:00.0,70,70,37,57,54.8,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:20:00.0,70,70,37,57,54.9,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:21:00.0,69.5,69.9,37,57,55.3,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:22:00.0,69.5,69.9,37,57.1,55.4,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:23:00.0,69.5,69.9,37,57.1,55,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:24:00.0,69.5,69.9,36,57.1,55,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:25:00.0,70,69.9,36,57,55,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:26:00.0,69.5,69.9,36,57,54.9,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:27:00.0,69.5,69.8,36,56.9,54.7,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:28:00.0,69.5,69.8,36,56.9,54.9,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:29:00.0,69.5,69.8,36,57,55.1,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:30:00.0,69.5,69.8,36,57,54.9,69,85,65,71,68,3,0,71,68,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:31:00.0,69.5,69.8,36,57,55,69,85,65,71,68,3,0,71,68,85,55,0,0,400,394,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:32:00.0,69.5,69.7,36,57,54.9,69,85,65,71,68,3,0,71,68,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:33:00.0,69.5,69.7,36,57,55,69,85,65,71,68,3,0,71,68,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:34:00.0,69.5,69.7,36,57,55.1,69,85,65,71,68,3,0,71,68,85,55,0,0,400,400,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:35:00.0,69.5,69.8,36,57,55.1,69,85,65,71,68,3,0,71,68,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:36:00.0,69.5,69.7,36,57.1,55,69,85,65,71,68,3,0,71,68,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:37:00.0,69.5,69.7,36,57.1,55.3,69,85,65,71,68,3,0,71,68,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:38:00.0,69.5,69.7,36,57.2,55.4,69,85,65,71,68,3,0,71,68,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:39:00.0,69.5,69.6,36,57.1,54.9,69,85,65,71,68,3,0,71,68,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:40:00.0,69.5,69.7,36,57,54.9,69,85,65,71,68,3,0,71,68,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:41:00.0,69.5,69.6,36,57,54.7,69,85,65,71,68,3,0,71,68,85,55,0,0,400,410,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:42:00.0,69.5,69.6,36,56.9,54.8,69,85,65,71,68,3,0,71,68,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:43:00.0,69.5,69.6,36,57,55.1,69,85,65,71,68,3,0,71,68,85,55,0,0,400,407,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
2021-04-27T07:44:00.0,69.5,69.6,36,57,55.2,69,85,65,71,68,3,0,71,68,85,55,0,0,400,404,1000,400,70.31578827,70.38499451,0,0,FALSE,TRUE
