room_temp,thermostat_outside_temp,damper_position,airflow_current,supply_discharge_temp,clg_signal,htg_signal,htg_valve_position,htg_clg_mode,setpoint,thermal_signal
0.11111111111111072,0.4500000000000002,0.0,0.026272577996715896,0.019607843137254832,0.0,0.0,0.0,False,0.5,0.0
0.125,0.4750000000000001,0.0,0.016420361247947435,0.022058823529411686,0.0,0.0,0.0,False,0.5,0.0
0.125,0.4750000000000001,0.0,0.021346469622331665,0.024509803921568762,0.0,0.0,0.0,False,0.5,0.0
0.11111111111111072,0.4500000000000002,0.0,0.021346469622331665,0.024509803921568762,0.0,0.0,0.0,False,0.5,0.0
0.11111111111111072,0.4500000000000002,0.0,0.031198686371100126,0.022058823529411686,0.0,0.0,0.0,False,0.5,0.0
0.11111111111111072,0.4500000000000002,0.0,0.009852216748768461,0.017156862745097978,0.0,0.0,0.0,False,0.5,0.0
0.11111111111111072,0.4500000000000002,0.0,0.016420361247947435,0.014705882352941124,0.0,0.0,0.0,False,0.5,0.0
0.11111111111111072,0.4500000000000002,0.0,0.021346469622331665,0.01225490196078427,0.0,0.1802500153,0.00526315808,True,0.3125,0.1802500153
0.09722222222222321,0.4500000000000002,0.051281860824000436,0.031198686371100126,0.022058823529411686,0.0,0.195248642,0.1852631569,True,0.3125,0.195248642
0.09722222222222321,0.4500000000000002,0.12820496141900595,0.10344827586206895,0.10539215686274517,0.0,0.2102472687,0.1852631569,True,0.3125,0.2102472687
0.09722222222222321,0.4500000000000002,0.15384620159599427,0.17077175697865354,0.18382352941176472,0.0,0.2252458954,0.1852631569,True,0.3125,0.2252458954
